File names of the ground truth images in PHISWID.,Corresponding file names (including directory info) for depth images in the large-scale RGB-D database.
1447room.png,train/HR/02.Cafe/depth_vi/in_02_160315_161118_depth_vi.png
1448room.png,train/HR/02.Cafe/depth_vi/in_02_160315_161129_depth_vi.png
1449room.png,train/HR/02.Cafe/depth_vi/in_02_160315_162238_depth_vi.png
1450room.png,train/HR/02.Cafe/depth_vi/in_02_160315_163015_depth_vi.png
1451room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173218_depth_vi.png
1452room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173402_depth_vi.png
1453room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173843_depth_vi.png
1454room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173851_depth_vi.png
1455room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173858_depth_vi.png
1456room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173909_depth_vi.png
1457room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173916_depth_vi.png
1458room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173922_depth_vi.png
1459room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173931_depth_vi.png
1460room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173938_depth_vi.png
1461room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174005_depth_vi.png
1462room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174019_depth_vi.png
1463room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174050_depth_vi.png
1464room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174052_depth_vi.png
1465room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174053_depth_vi.png
1466room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174056_depth_vi.png
1467room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174116_depth_vi.png
1468room.png,train/HR/02.Cafe/depth_vi/in_03_160125_181131_depth_vi.png
1469room.png,train/HR/02.Cafe/depth_vi/in_03_160125_181151_depth_vi.png
1470room.png,train/HR/02.Cafe/depth_vi/in_03_160125_181310_depth_vi.png
1471room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183028_depth_vi.png
1472room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183202_depth_vi.png
1473room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183215_depth_vi.png
1474room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183231_depth_vi.png
1475room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183240_depth_vi.png
1476room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183248_depth_vi.png
1477room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155313_depth_vi.png
1478room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155315_depth_vi.png
1479room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155328_depth_vi.png
1480room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155559_depth_vi.png
1481room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155621_depth_vi.png
1482room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155628_depth_vi.png
1483room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155631_depth_vi.png
1484room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155637_depth_vi.png
1485room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155644_depth_vi.png
1486room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155653_depth_vi.png
1487room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155659_depth_vi.png
1488room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155705_depth_vi.png
1489room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155711_depth_vi.png
1490room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155730_depth_vi.png
1491room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155757_depth_vi.png
1492room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155950_depth_vi.png
1493room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160122_depth_vi.png
1494room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160133_depth_vi.png
1495room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160150_depth_vi.png
1496room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160233_depth_vi.png
1497room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160236_depth_vi.png
1498room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160249_depth_vi.png
1499room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160309_depth_vi.png
1500room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160322_depth_vi.png
1501room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160338_depth_vi.png
1502room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160403_depth_vi.png
1503room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160420_depth_vi.png
1504room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160443_depth_vi.png
1505room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160457_depth_vi.png
1506room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160538_depth_vi.png
1507room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160541_depth_vi.png
1508room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160549_depth_vi.png
1509room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160557_depth_vi.png
1510room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160615_depth_vi.png
1511room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160635_depth_vi.png
1512room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160648_depth_vi.png
1513room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160658_depth_vi.png
1514room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160707_depth_vi.png
1515room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160715_depth_vi.png
1516room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160733_depth_vi.png
1517room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160740_depth_vi.png
1518room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160834_depth_vi.png
1519room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160857_depth_vi.png
1520room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160908_depth_vi.png
1521room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160916_depth_vi.png
1522room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160923_depth_vi.png
1523room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161022_depth_vi.png
1524room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161033_depth_vi.png
1525room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161046_depth_vi.png
1526room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161101_depth_vi.png
1527room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161111_depth_vi.png
1528room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161129_depth_vi.png
1529room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161144_depth_vi.png
1530room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161159_depth_vi.png
1531room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161212_depth_vi.png
1532room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161223_depth_vi.png
1533room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161231_depth_vi.png
1534room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161240_depth_vi.png
1535room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161254_depth_vi.png
1536room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161317_depth_vi.png
1537room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161421_depth_vi.png
1538room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161444_depth_vi.png
1539room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161726_depth_vi.png
1540room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161727_depth_vi.png
1541room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161731_depth_vi.png
1542room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161732_depth_vi.png
1543room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161741_depth_vi.png
1544room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161745_depth_vi.png
1545room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161754_depth_vi.png
1546room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161758_depth_vi.png
1547room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161801_depth_vi.png
1548room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161808_depth_vi.png
1549room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161816_depth_vi.png
1550room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161834_depth_vi.png
1551room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161848_depth_vi.png
1552room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163601_depth_vi.png
1553room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163620_depth_vi.png
1554room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163730_depth_vi.png
1555room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163746_depth_vi.png
1556room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163807_depth_vi.png
1557room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163912_depth_vi.png
1558room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163925_depth_vi.png
1559room.png,train/HR/02.Cafe/depth_vi/in_03_160128_164000_depth_vi.png
1560room.png,train/HR/02.Cafe/depth_vi/in_03_160128_164841_depth_vi.png
1561room.png,train/HR/02.Cafe/depth_vi/in_03_160204_142342_depth_vi.png
1562room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143029_depth_vi.png
1563room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143344_depth_vi.png
1564room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143512_depth_vi.png
1565room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143616_depth_vi.png
1566room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143618_depth_vi.png
1567room.png,train/HR/02.Cafe/depth_vi/in_03_160204_143719_depth_vi.png
1568room.png,train/HR/02.Cafe/depth_vi/in_03_160204_144513_depth_vi.png
1569room.png,train/HR/02.Cafe/depth_vi/in_03_160204_145531_depth_vi.png
1570room.png,train/HR/02.Cafe/depth_vi/in_03_160204_145628_depth_vi.png
1571room.png,train/HR/02.Cafe/depth_vi/in_03_160204_145646_depth_vi.png
1572room.png,train/HR/02.Cafe/depth_vi/in_03_160204_145908_depth_vi.png
1573room.png,train/HR/02.Cafe/depth_vi/in_03_160204_150205_depth_vi.png
1574room.png,train/HR/02.Cafe/depth_vi/in_03_160204_150238_depth_vi.png
1575room.png,train/HR/02.Cafe/depth_vi/in_03_160204_151051_depth_vi.png
1576room.png,train/HR/02.Cafe/depth_vi/in_03_160204_152204_depth_vi.png
1577room.png,train/HR/02.Cafe/depth_vi/in_03_160204_152248_depth_vi.png
1578room.png,train/HR/02.Cafe/depth_vi/in_03_160217_171711_depth_vi.png
1579room.png,train/HR/02.Cafe/depth_vi/in_03_160217_171738_depth_vi.png
1580room.png,train/HR/02.Cafe/depth_vi/in_03_160217_172614_depth_vi.png
1581room.png,train/HR/02.Cafe/depth_vi/in_03_160217_173030_depth_vi.png
1582room.png,train/HR/02.Cafe/depth_vi/in_03_160217_174408_depth_vi.png
1583room.png,train/HR/02.Cafe/depth_vi/in_03_160217_175140_depth_vi.png
1584room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180329_depth_vi.png
1585room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180414_depth_vi.png
1586room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180733_depth_vi.png
1587room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180851_depth_vi.png
1588room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180914_depth_vi.png
1589room.png,train/HR/02.Cafe/depth_vi/in_03_160217_180958_depth_vi.png
1590room.png,train/HR/03.Classroom/depth_vi/in_00_160321_124349_depth_vi.png
1591room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145146_depth_vi.png
1592room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145235_depth_vi.png
1593room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145350_depth_vi.png
1594room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145442_depth_vi.png
1595room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145637_depth_vi.png
1596room.png,train/HR/03.Classroom/depth_vi/in_01_160128_145939_depth_vi.png
1597room.png,train/HR/03.Classroom/depth_vi/in_01_160128_150623_depth_vi.png
1598room.png,train/HR/03.Classroom/depth_vi/in_01_160128_151742_depth_vi.png
1599room.png,train/HR/03.Classroom/depth_vi/in_01_160128_151925_depth_vi.png
1600room.png,train/HR/03.Classroom/depth_vi/in_01_160128_155320_depth_vi.png
1601room.png,train/HR/03.Classroom/depth_vi/in_01_160128_163002_depth_vi.png
1602room.png,train/HR/03.Classroom/depth_vi/in_01_160128_163108_depth_vi.png
1603room.png,train/HR/03.Classroom/depth_vi/in_01_160128_163248_depth_vi.png
1604room.png,train/HR/03.Classroom/depth_vi/in_01_160128_163543_depth_vi.png
1605room.png,train/HR/03.Classroom/depth_vi/in_01_160128_163912_depth_vi.png
1606room.png,train/HR/03.Classroom/depth_vi/in_01_160128_164008_depth_vi.png
1607room.png,train/HR/03.Classroom/depth_vi/in_01_160128_164119_depth_vi.png
1608room.png,train/HR/03.Classroom/depth_vi/in_01_160128_164213_depth_vi.png
1609room.png,train/HR/03.Classroom/depth_vi/in_01_160128_164323_depth_vi.png
1610room.png,train/HR/03.Classroom/depth_vi/in_01_160128_164923_depth_vi.png
1611room.png,train/HR/03.Classroom/depth_vi/in_01_160128_165041_depth_vi.png
1612room.png,train/HR/03.Classroom/depth_vi/in_01_160215_162003_depth_vi.png
1613room.png,train/HR/03.Classroom/depth_vi/in_01_160215_163133_depth_vi.png
1614room.png,train/HR/03.Classroom/depth_vi/in_01_160215_163334_depth_vi.png
1615room.png,train/HR/03.Classroom/depth_vi/in_01_160215_163500_depth_vi.png
1616room.png,train/HR/03.Classroom/depth_vi/in_01_160215_165835_depth_vi.png
1617room.png,train/HR/03.Classroom/depth_vi/in_01_160215_165919_depth_vi.png
1618room.png,train/HR/03.Classroom/depth_vi/in_01_160215_165959_depth_vi.png
1619room.png,train/HR/03.Classroom/depth_vi/in_01_160215_170817_depth_vi.png
1620room.png,train/HR/03.Classroom/depth_vi/in_01_160215_171009_depth_vi.png
1621room.png,train/HR/03.Classroom/depth_vi/in_01_160215_171153_depth_vi.png
1622room.png,train/HR/03.Classroom/depth_vi/in_01_160215_171212_depth_vi.png
1623room.png,train/HR/03.Classroom/depth_vi/in_01_160215_172015_depth_vi.png
1624room.png,train/HR/03.Classroom/depth_vi/in_01_160215_172050_depth_vi.png
1625room.png,train/HR/03.Classroom/depth_vi/in_01_160215_172458_depth_vi.png
1626room.png,train/HR/03.Classroom/depth_vi/in_01_160215_172647_depth_vi.png
1627room.png,train/HR/03.Classroom/depth_vi/in_01_160215_172727_depth_vi.png
1628room.png,train/HR/03.Classroom/depth_vi/in_02_160122_142911_depth_vi.png
1629room.png,train/HR/03.Classroom/depth_vi/in_02_160122_142946_depth_vi.png
1630room.png,train/HR/03.Classroom/depth_vi/in_02_160122_143140_depth_vi.png
1631room.png,train/HR/03.Classroom/depth_vi/in_02_160122_143858_depth_vi.png
1632room.png,train/HR/03.Classroom/depth_vi/in_02_160122_144008_depth_vi.png
1633room.png,train/HR/03.Classroom/depth_vi/in_02_160122_144404_depth_vi.png
1634room.png,train/HR/03.Classroom/depth_vi/in_02_160122_144418_depth_vi.png
1635room.png,train/HR/03.Classroom/depth_vi/in_02_160122_144732_depth_vi.png
1636room.png,train/HR/03.Classroom/depth_vi/in_02_160122_144829_depth_vi.png
1637room.png,train/HR/03.Classroom/depth_vi/in_02_160122_145433_depth_vi.png
1638room.png,train/HR/03.Classroom/depth_vi/in_02_160122_150801_depth_vi.png
1639room.png,train/HR/03.Classroom/depth_vi/in_02_160122_150924_depth_vi.png
1640room.png,train/HR/03.Classroom/depth_vi/in_02_160122_151036_depth_vi.png
1641room.png,train/HR/03.Classroom/depth_vi/in_02_160122_151259_depth_vi.png
1642room.png,train/HR/03.Classroom/depth_vi/in_02_160122_151332_depth_vi.png
1643room.png,train/HR/03.Classroom/depth_vi/in_02_160122_152457_depth_vi.png
1644room.png,train/HR/03.Classroom/depth_vi/in_02_160122_152631_depth_vi.png
1645room.png,train/HR/03.Classroom/depth_vi/in_02_160127_134939_depth_vi.png
1646room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135000_depth_vi.png
1647room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135139_depth_vi.png
1648room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135212_depth_vi.png
1649room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135300_depth_vi.png
1650room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135357_depth_vi.png
1651room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135445_depth_vi.png
1652room.png,train/HR/03.Classroom/depth_vi/in_02_160127_135502_depth_vi.png
1653room.png,train/HR/03.Classroom/depth_vi/in_02_160202_143141_depth_vi.png
1654room.png,train/HR/03.Classroom/depth_vi/in_02_160202_143623_depth_vi.png
1655room.png,train/HR/03.Classroom/depth_vi/in_02_160202_144152_depth_vi.png
1656room.png,train/HR/03.Classroom/depth_vi/in_02_160202_144424_depth_vi.png
1657room.png,train/HR/03.Classroom/depth_vi/in_02_160202_144603_depth_vi.png
1658room.png,train/HR/03.Classroom/depth_vi/in_02_160202_144904_depth_vi.png
1659room.png,train/HR/03.Classroom/depth_vi/in_02_160202_145053_depth_vi.png
1660room.png,train/HR/03.Classroom/depth_vi/in_02_160202_145154_depth_vi.png
1661room.png,train/HR/03.Classroom/depth_vi/in_02_160202_145734_depth_vi.png
1662room.png,train/HR/03.Classroom/depth_vi/in_02_160202_145832_depth_vi.png
1663room.png,train/HR/03.Classroom/depth_vi/in_02_160202_150123_depth_vi.png
1664room.png,train/HR/03.Classroom/depth_vi/in_02_160202_150525_depth_vi.png
1665room.png,train/HR/03.Classroom/depth_vi/in_02_160202_150907_depth_vi.png
1666room.png,train/HR/03.Classroom/depth_vi/in_02_160202_151439_depth_vi.png
1667room.png,train/HR/03.Classroom/depth_vi/in_02_160202_151518_depth_vi.png
1668room.png,train/HR/03.Classroom/depth_vi/in_02_160202_151912_depth_vi.png
1669room.png,train/HR/03.Classroom/depth_vi/in_02_160202_152459_depth_vi.png
1670room.png,train/HR/03.Classroom/depth_vi/in_02_160202_152519_depth_vi.png
1671room.png,train/HR/03.Classroom/depth_vi/in_02_160202_152958_depth_vi.png
1672room.png,train/HR/03.Classroom/depth_vi/in_02_160202_153241_depth_vi.png
1673room.png,train/HR/03.Classroom/depth_vi/in_02_160202_153352_depth_vi.png
1674room.png,train/HR/03.Classroom/depth_vi/in_02_160202_153508_depth_vi.png
1675room.png,train/HR/03.Classroom/depth_vi/in_02_160203_100454_depth_vi.png
1676room.png,train/HR/03.Classroom/depth_vi/in_02_160203_100608_depth_vi.png
1677room.png,train/HR/03.Classroom/depth_vi/in_02_160203_100733_depth_vi.png
1678room.png,train/HR/03.Classroom/depth_vi/in_02_160203_101619_depth_vi.png
1679room.png,train/HR/03.Classroom/depth_vi/in_02_160203_101753_depth_vi.png
1680room.png,train/HR/03.Classroom/depth_vi/in_02_160203_101921_depth_vi.png
1681room.png,train/HR/03.Classroom/depth_vi/in_02_160203_102000_depth_vi.png
1682room.png,train/HR/03.Classroom/depth_vi/in_02_160203_102429_depth_vi.png
1683room.png,train/HR/03.Classroom/depth_vi/in_02_160203_103222_depth_vi.png
1684room.png,train/HR/03.Classroom/depth_vi/in_02_160203_103321_depth_vi.png
1685room.png,train/HR/03.Classroom/depth_vi/in_02_160203_103433_depth_vi.png
1686room.png,train/HR/03.Classroom/depth_vi/in_02_160203_103545_depth_vi.png
1687room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104209_depth_vi.png
1688room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104302_depth_vi.png
1689room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104501_depth_vi.png
1690room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104826_depth_vi.png
1691room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104905_depth_vi.png
1692room.png,train/HR/03.Classroom/depth_vi/in_02_160203_104921_depth_vi.png
1693room.png,train/HR/03.Classroom/depth_vi/in_02_160203_105029_depth_vi.png
1694room.png,train/HR/03.Classroom/depth_vi/in_02_160203_105240_depth_vi.png
1695room.png,train/HR/03.Classroom/depth_vi/in_02_160203_105421_depth_vi.png
1696room.png,train/HR/03.Classroom/depth_vi/in_02_160203_105529_depth_vi.png
1697room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110154_depth_vi.png
1698room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110259_depth_vi.png
1699room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110335_depth_vi.png
1700room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110357_depth_vi.png
1701room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110409_depth_vi.png
1702room.png,train/HR/03.Classroom/depth_vi/in_02_160203_110456_depth_vi.png
1703room.png,train/HR/03.Classroom/depth_vi/in_02_160321_154802_depth_vi.png
1704room.png,train/HR/03.Classroom/depth_vi/in_02_160321_164720_depth_vi.png
1705room.png,train/HR/03.Classroom/depth_vi/in_03_160126_103803_depth_vi.png
1706room.png,train/HR/03.Classroom/depth_vi/in_03_160126_103859_depth_vi.png
1707room.png,train/HR/03.Classroom/depth_vi/in_03_160126_104056_depth_vi.png
1708room.png,train/HR/03.Classroom/depth_vi/in_03_160126_121941_depth_vi.png
